"bsm","sbbsm","jczb","bjyz","pdgz","bjjb","sjlx","bz","create_by","create_time","update_by","update_time","delete_flag","zxlx","group_id","plzhbsm","order_num","yzsx","yzxx","max_threshold","min_threshold"
"2019646990027198466",SZS320000RQ20251117d23565e1,RQ0101,50.000000,2,2,rq_sjlx_1,,3915,2026-02-06 13:39:00.309,3915,2026-02-06 13:39:00.309,1,1,1,"2019646990027198465",1,0.000,0.000,,
"2019646990027198467",SZS320000RQ20251117d23565e1,RQ0101,80.000000,4,2,rq_sjlx_1,,3915,2026-02-06 13:39:00.309,3915,2026-02-06 13:39:00.309,1,1,1,"2019646990027198465",2,0.000,0.000,,
"2019646990064947202",SZS320000RQ20251117d23565e1,RQ0101,20.000000,2,3,rq_sjlx_1,,3915,2026-02-06 13:39:00.318,3915,2026-02-06 13:39:00.318,1,1,1,"2019646990064947201",1,0.000,0.000,,
"2019646990064947203",SZS320000RQ20251117d23565e1,RQ0101,50.000000,4,3,rq_sjlx_1,,3915,2026-02-06 13:39:00.318,3915,2026-02-06 13:39:00.318,1,1,1,"2019646990064947201",2,0.000,0.000,,
"1864183288374132740",YQ-RQ-01-0003,RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:41:45.515,1,2024-12-04 13:41:45.515,1,1,1,"1864183288374132738",2,,,,
"1864183288374132739",YQ-RQ-01-0003,RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:41:45.515,1,2024-12-04 13:41:45.515,1,1,1,"1864183288374132738",1,,,,
"1864505187239165955",XZGCXLBJ02-105,RQ0101,10.000000,1,3,rq_sjlx_1,,2570,2024-12-05 11:00:52.128,2570,2024-12-05 11:00:52.128,1,1,1,"1864505187239165954",1,,,,
"1880768141349543939","31103205300000000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.572,3206,2025-01-19 08:04:02.572,1,1,1,"1880768141349543937",2,,,,
"2019647065176543235",SZS320000RQ20251117d49c7e86,RQ0101,80.000000,2,1,rq_sjlx_1,,3915,2026-02-06 13:39:18.227,3915,2026-02-06 13:39:18.227,1,1,1,"2019647065176543234",1,0.000,0.000,,
"1880768141349543938","31103205300000000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.572,3206,2025-01-19 08:04:02.572,1,1,1,"1880768141349543937",1,,,,
"2019647065218486275",SZS320000RQ20251117d49c7e86,RQ0101,50.000000,2,2,rq_sjlx_1,,3915,2026-02-06 13:39:18.236,3915,2026-02-06 13:39:18.236,1,1,1,"2019647065218486274",1,0.000,0.000,,
"2019647065218486276",SZS320000RQ20251117d49c7e86,RQ0101,80.000000,4,2,rq_sjlx_1,,3915,2026-02-06 13:39:18.236,3915,2026-02-06 13:39:18.236,1,1,1,"2019647065218486274",2,0.000,0.000,,
"2019647065268817921",SZS320000RQ20251117d49c7e86,RQ0101,20.000000,2,3,rq_sjlx_1,,3915,2026-02-06 13:39:18.247,3915,2026-02-06 13:39:18.247,1,1,1,"2019647065264623617",1,0.000,0.000,,
"2019647065268817922",SZS320000RQ20251117d49c7e86,RQ0101,50.000000,4,3,rq_sjlx_1,,3915,2026-02-06 13:39:18.248,3915,2026-02-06 13:39:18.248,1,1,1,"2019647065264623617",2,0.000,0.000,,
"1868915455004127236","311076923000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.960,725,2024-12-17 15:05:41.960,1,1,1,"1868915455004127234",2,,,,
"1868915455004127235","311076923000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.960,725,2024-12-17 15:05:41.960,1,1,1,"1868915455004127234",1,,,,
"1864180435941232644","1000000000000264805",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:30:25.427,1,2024-12-04 13:30:25.427,1,1,1,"1864180435941232642",2,,,,
"1864180435941232643","1000000000000264805",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:30:25.427,1,2024-12-04 13:30:25.427,1,1,1,"1864180435941232642",1,,,,
"1864181049626624004","311103673000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.730,1,2024-12-04 13:32:51.730,1,1,1,"1864181049626624002",2,,,,
"1864181049626624003","311103673000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.729,1,2024-12-04 13:32:51.729,1,1,1,"1864181049626624002",1,,,,
"1864181049651789827","311104523000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.731,1,2024-12-04 13:32:51.731,1,1,1,"1864181049651789825",2,,,,
"1864181049651789826","311104523000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.731,1,2024-12-04 13:32:51.731,1,1,1,"1864181049651789825",1,,,,
"1868915675607752708","311104523000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.560,725,2024-12-17 15:06:34.560,1,1,1,"1868915675607752706",2,,,,
"1868915675607752707","311104523000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.560,725,2024-12-17 15:06:34.560,1,1,1,"1868915675607752706",1,,,,
"2019648035579105282",cszrnd0003,RQ0101,80.000000,1,1,rq_sjlx_1,,3915,2026-02-06 13:43:09.588,3915,2026-02-06 13:43:09.588,1,1,1,"2019648035579105281",1,0.000,0.000,,
"2019648035612659714",cszrnd0003,RQ0101,50.000000,1,2,rq_sjlx_1,,3915,2026-02-06 13:43:09.596,3915,2026-02-06 13:43:09.596,1,1,1,"2019648035612659713",1,0.000,0.000,,
"2019648035612659715",cszrnd0003,RQ0101,80.000000,4,2,rq_sjlx_1,,3915,2026-02-06 13:43:09.596,3915,2026-02-06 13:43:09.596,1,1,1,"2019648035612659713",2,0.000,0.000,,
"2019648035650408450",cszrnd0003,RQ0101,20.000000,1,3,rq_sjlx_1,,3915,2026-02-06 13:43:09.605,3915,2026-02-06 13:43:09.605,1,1,1,"2019648035650408449",1,0.000,0.000,,
"1868915675729387524","311119513000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.566,725,2024-12-17 15:06:34.566,1,1,1,"1868915675729387522",2,,,,
"1868915675729387523","311119513000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.566,725,2024-12-17 15:06:34.566,1,1,1,"1868915675729387522",1,,,,
"2019648035650408451",cszrnd0003,RQ0101,50.000000,4,3,rq_sjlx_1,,3915,2026-02-06 13:43:09.605,3915,2026-02-06 13:43:09.605,1,1,1,"2019648035650408449",2,0.000,0.000,,
"1846716834016018434","1000000000000264787",RQ0401,0.000000,5,1,rq_sjlx_4,,783,2024-10-17 08:56:18.228,,,1,1,1,"1846716834016018433",1,,,,
"1864180436616515587","1000000000000264805",RQ0101,20.000000,4,3,rq_sjlx_1,,1,2024-12-04 13:30:25.592,1,2024-12-04 13:30:25.592,1,1,1,"1864180436616515585",2,,,,
"1864180436616515586","1000000000000264805",RQ0101,0.000000,1,3,rq_sjlx_1,,1,2024-12-04 13:30:25.591,1,2024-12-04 13:30:25.591,1,1,1,"1864180436616515585",1,,,,
"1880454206658334724","00000000000000000863569063185540",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:16:34.739,3206,2025-01-18 11:16:34.739,1,1,1,"1880454206658334722",2,,,,
"1880454206658334723","00000000000000000863569063185540",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:16:34.739,3206,2025-01-18 11:16:34.739,1,1,1,"1880454206658334722",1,,,,
"1910209845567672324","00000000000000000863569063161194",RQ0101,100.000000,4,1,rq_sjlx_1,,3206,2025-04-10 13:54:51.853,3206,2025-04-10 13:54:51.853,1,1,1,"1910209845567672322",2,,,,
"1910209845567672323","00000000000000000863569063161194",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-04-10 13:54:51.853,3206,2025-04-10 13:54:51.853,1,1,1,"1910209845567672322",1,,,,
"1864181576687144964","318155153000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:57.414,1,2024-12-04 13:34:57.414,1,1,1,"1864181576687144962",2,,,,
"1864181576687144963","318155153000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:57.414,1,2024-12-04 13:34:57.414,1,1,1,"1864181576687144962",1,,,,
"1864181049618235395","311103143000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.729,1,2024-12-04 13:32:51.729,1,1,1,"1864181049618235393",2,,,,
"1864181049618235394","311103143000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.729,1,2024-12-04 13:32:51.729,1,1,1,"1864181049618235393",1,,,,
"1864184074902605827",YQ-RQ-01-0212,RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:44:53.032,1,2024-12-04 13:44:53.032,1,1,1,"1864184074902605825",2,,,,
"1864184074902605826",YQ-RQ-01-0212,RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:44:53.031,1,2024-12-04 13:44:53.031,1,1,1,"1864184074902605825",1,,,,
"1864181048880037891","311077963000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.579,1,2024-12-04 13:32:51.579,1,1,1,"1864181048880037890",1,,,,
"1864181049039421443","311103113000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.583,1,2024-12-04 13:32:51.583,1,1,1,"1864181049039421442",1,,,,
"1864181049043615747","311103143000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.583,1,2024-12-04 13:32:51.583,1,1,1,"1864181049043615746",1,,,,
"1864181049056198658","311103673000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.584,1,2024-12-04 13:32:51.584,1,1,1,"1864181049056198657",1,,,,
"1864181049064587267","311104483000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.584,1,2024-12-04 13:32:51.584,1,1,1,"1864181049064587266",1,,,,
"1864181049072975875","311104503000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.584,1,2024-12-04 13:32:51.584,1,1,1,"1864181049072975874",1,,,,
"1880454482899427331","31810298300000000000000000000000",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:17:40.594,3206,2025-01-18 11:17:40.594,1,1,1,"1880454482899427329",2,,,,
"1880454482899427330","31810298300000000000000000000000",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:17:40.593,3206,2025-01-18 11:17:40.593,1,1,1,"1880454482899427329",1,,,,
"1880454353471594500","31103205300000000000000000000000",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.724,3206,2025-01-18 11:17:09.724,1,1,1,"1880454353471594498",2,,,,
"1880454353471594499","31103205300000000000000000000000",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.723,3206,2025-01-18 11:17:09.724,1,1,1,"1880454353471594498",1,,,,
"1880768002882985987","31810298300000000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:03:29.585,3206,2025-01-19 08:03:29.585,1,1,1,"1880768002882985985",2,,,,
"1880768002882985986","31810298300000000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:03:29.585,3206,2025-01-19 08:03:29.585,1,1,1,"1880768002882985985",1,,,,
"1910209947778666498","00000000000000000863569063161194",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-04-10 13:55:16.223,3206,2025-04-10 13:55:16.223,1,1,1,"1910209947774472193",2,,,,
"1910209947778666497","00000000000000000863569063161194",RQ0101,40.000000,2,2,rq_sjlx_1,,3206,2025-04-10 13:55:16.222,3206,2025-04-10 13:55:16.222,1,1,1,"1910209947774472193",1,,,,
"1868915455121567748","311078053000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.965,725,2024-12-17 15:05:41.965,1,1,1,"1868915455121567746",2,,,,
"1868915455121567747","311078053000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.965,725,2024-12-17 15:05:41.965,1,1,1,"1868915455121567746",1,,,,
"1864183288999084036",YQ-RQ-01-0003,RQ0101,20.000000,4,3,rq_sjlx_1,,1,2024-12-04 13:41:45.664,1,2024-12-04 13:41:45.664,1,1,1,"1864183288999084034",2,,,,
"1864183288999084035",YQ-RQ-01-0003,RQ0101,0.000000,1,3,rq_sjlx_1,,1,2024-12-04 13:41:45.664,1,2024-12-04 13:41:45.664,1,1,1,"1864183288999084034",1,,,,
"1880768002992037891","91107155300000000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:03:29.591,3206,2025-01-19 08:03:29.591,1,1,1,"1880768002992037889",2,,,,
"1880768002992037890","91107155300000000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:03:29.590,3206,2025-01-19 08:03:29.590,1,1,1,"1880768002992037889",1,,,,
"1868915455096401924","311077933000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.964,725,2024-12-17 15:05:41.964,1,1,1,"1868915455096401922",2,,,,
"1868915455096401923","311077933000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.964,725,2024-12-17 15:05:41.964,1,1,1,"1868915455096401922",1,,,,
"1910210010521169924","00000000000000000863569063160972",RQ0101,40.000000,4,3,rq_sjlx_1,,3206,2025-04-10 13:55:31.191,3206,2025-04-10 13:55:31.191,1,1,1,"1910210010521169922",2,,,,
"1910210010521169923","00000000000000000863569063160972",RQ0101,20.000000,2,3,rq_sjlx_1,,3206,2025-04-10 13:55:31.191,3206,2025-04-10 13:55:31.191,1,1,1,"1910210010521169922",1,,,,
"1864183496566800387",YQ-RQ-01-0054,RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:42:35.146,1,2024-12-04 13:42:35.146,1,1,1,"1864183496566800385",2,,,,
"1864183496566800386",YQ-RQ-01-0054,RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:42:35.146,1,2024-12-04 13:42:35.146,1,1,1,"1864183496566800385",1,,,,
"1864183760669605892",YQ-RQ-01-0198,RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:43:38.084,1,2024-12-04 13:43:38.084,1,1,1,"1864183760669605890",2,,,,
"1864183760669605891",YQ-RQ-01-0198,RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:43:38.084,1,2024-12-04 13:43:38.084,1,1,1,"1864183760669605890",1,,,,
"1864183612052852739",YQ-RQ-01-0144,RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:43:02.656,1,2024-12-04 13:43:02.656,1,1,1,"1864183612052852737",2,,,,
"1864183612052852738",YQ-RQ-01-0144,RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:43:02.655,1,2024-12-04 13:43:02.655,1,1,1,"1864183612052852737",1,,,,
"1880768002924929027","45000688300000000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:03:29.587,3206,2025-01-19 08:03:29.587,1,1,1,"1880768002924929025",2,,,,
"1880768002924929026","45000688300000000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:03:29.587,3206,2025-01-19 08:03:29.587,1,1,1,"1880768002924929025",1,,,,
"1868915455020904451","311077013000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.960,725,2024-12-17 15:05:41.960,1,1,1,"1868915455020904449",2,,,,
"1868915455020904450","311077013000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.960,725,2024-12-17 15:05:41.960,1,1,1,"1868915455020904449",1,,,,
"1868915455197065220","311096023000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.970,725,2024-12-17 15:05:41.970,1,1,1,"1868915455197065218",2,,,,
"1868915455197065219","311096023000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.970,725,2024-12-17 15:05:41.970,1,1,1,"1868915455197065218",1,,,,
"1864181459917701124","311108533000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.578,1,2024-12-04 13:34:29.578,1,1,1,"1864181459917701122",2,,,,
"1864181459917701123","311108533000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.578,1,2024-12-04 13:34:29.578,1,1,1,"1864181459917701122",1,,,,
"1868915675746164739","311119683000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.567,725,2024-12-17 15:06:34.567,1,1,1,"1868915675746164737",2,,,,
"1868915675746164738","311119683000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.567,725,2024-12-17 15:06:34.567,1,1,1,"1868915675746164737",1,,,,
"1880454537358254084","45000688300000000000000000000000",RQ0101,40.000000,5,3,rq_sjlx_1,,3206,2025-01-18 11:17:53.574,3206,2025-01-18 11:17:53.574,1,1,1,"1880454537358254082",2,,,,
"1880454537358254083","45000688300000000000000000000000",RQ0101,20.000000,1,3,rq_sjlx_1,,3206,2025-01-18 11:17:53.573,3206,2025-01-18 11:17:53.573,1,1,1,"1880454537358254082",1,,,,
"2019648771788509187",SZS320000RQ20251117e8963658,RQ0101,80.000000,2,1,rq_sjlx_1,,3914,2026-02-06 13:46:05.161,3914,2026-02-06 13:46:05.161,1,1,1,"2019648771788509186",1,0.000,0.000,,
"2019648772233105410",SZS320000RQ20251117e8963658,RQ0101,50.000000,2,2,rq_sjlx_1,,3914,2026-02-06 13:46:05.269,3914,2026-02-06 13:46:05.269,1,1,1,"2019648772233105409",1,0.000,0.000,,
"2019648772233105411",SZS320000RQ20251117e8963658,RQ0101,80.000000,4,2,rq_sjlx_1,,3914,2026-02-06 13:46:05.269,3914,2026-02-06 13:46:05.269,1,1,1,"2019648772233105409",2,0.000,0.000,,
"1864181460005781508","318133623000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.583,1,2024-12-04 13:34:29.583,1,1,1,"1864181460005781506",2,,,,
"1864181460005781507","318133623000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.583,1,2024-12-04 13:34:29.583,1,1,1,"1864181460005781506",1,,,,
"2019648772874833922",SZS320000RQ20251117e8963658,RQ0101,20.000000,2,3,rq_sjlx_1,,3914,2026-02-06 13:46:05.417,3914,2026-02-06 13:46:05.417,1,1,1,"2019648772874833921",1,0.000,0.000,,
"2019648772874833923",SZS320000RQ20251117e8963658,RQ0101,50.000000,4,3,rq_sjlx_1,,3914,2026-02-06 13:46:05.417,3914,2026-02-06 13:46:05.417,1,1,1,"2019648772874833921",2,0.000,0.000,,
"1880454537437945860","91107155300000000000000000000000",RQ0101,40.000000,5,3,rq_sjlx_1,,3206,2025-01-18 11:17:53.577,3206,2025-01-18 11:17:53.577,1,1,1,"1880454537437945858",2,,,,
"1880454537437945859","91107155300000000000000000000000",RQ0101,20.000000,1,3,rq_sjlx_1,,3206,2025-01-18 11:17:53.577,3206,2025-01-18 11:17:53.577,1,1,1,"1880454537437945858",1,,,,
"1880454537312116739","31810298300000000000000000000000",RQ0101,40.000000,5,3,rq_sjlx_1,,3206,2025-01-18 11:17:53.571,3206,2025-01-18 11:17:53.571,1,1,1,"1880454537312116737",2,,,,
"1880454537312116738","31810298300000000000000000000000",RQ0101,20.000000,1,3,rq_sjlx_1,,3206,2025-01-18 11:17:53.571,3206,2025-01-18 11:17:53.571,1,1,1,"1880454537312116737",1,,,,
"2019648946623877122","8601370762953270002",RQ0101,80.000000,2,1,rq_sjlx_1,,3914,2026-02-06 13:46:46.856,3914,2026-02-06 13:46:46.856,1,1,1,"2019648946623877121",1,0.000,0.000,,
"2019648946665820162","8601370763172120001",RQ0101,80.000000,2,1,rq_sjlx_1,,3914,2026-02-06 13:46:46.856,3914,2026-02-06 13:46:46.856,1,1,1,"2019648946665820161",1,0.000,0.000,,
"2019648946670014466","8601370763172120002",RQ0101,80.000000,2,1,rq_sjlx_1,,3914,2026-02-06 13:46:46.857,3914,2026-02-06 13:46:46.857,1,1,1,"2019648946670014465",1,0.000,0.000,,
"2019648947311742978","8601370762953270002",RQ0101,50.000000,2,2,rq_sjlx_1,,3914,2026-02-06 13:46:47.031,3914,2026-02-06 13:46:47.031,1,1,1,"2019648947311742977",1,0.000,0.000,,
"2019648947311742979","8601370762953270002",RQ0101,80.000000,4,2,rq_sjlx_1,,3914,2026-02-06 13:46:47.031,3914,2026-02-06 13:46:47.031,1,1,1,"2019648947311742977",2,0.000,0.000,,
"2019648947374657539","8601370763172120001",RQ0101,50.000000,2,2,rq_sjlx_1,,3914,2026-02-06 13:46:47.033,3914,2026-02-06 13:46:47.033,1,1,1,"2019648947374657538",1,0.000,0.000,,
"2019648947374657540","8601370763172120001",RQ0101,80.000000,4,2,rq_sjlx_1,,3914,2026-02-06 13:46:47.033,3914,2026-02-06 13:46:47.033,1,1,1,"2019648947374657538",2,0.000,0.000,,
"2019648947383046146","8601370763172120002",RQ0101,50.000000,2,2,rq_sjlx_1,,3914,2026-02-06 13:46:47.034,3914,2026-02-06 13:46:47.034,1,1,1,"2019648947383046145",1,0.000,0.000,,
"2019648947383046147","8601370763172120002",RQ0101,80.000000,4,2,rq_sjlx_1,,3914,2026-02-06 13:46:47.034,3914,2026-02-06 13:46:47.034,1,1,1,"2019648947383046145",2,0.000,0.000,,
"1866745657243713540","876813568f3f4c1482f99fa3015841ca",RQ0101,20.000000,4,3,rq_sjlx_1,,708,2024-12-11 15:23:41.835,708,2024-12-11 15:23:41.835,1,1,1,"1866745657243713538",2,,,,
"1866745657243713539","876813568f3f4c1482f99fa3015841ca",RQ0101,2.000000,1,3,rq_sjlx_1,,708,2024-12-11 15:23:41.835,708,2024-12-11 15:23:41.835,1,1,1,"1866745657243713538",1,,,,
"2019648948364513283","8601370762953270002",RQ0101,20.000000,2,3,rq_sjlx_1,,3914,2026-02-06 13:46:47.281,3914,2026-02-06 13:46:47.281,1,1,1,"2019648948364513282",1,0.000,0.000,,
"2019648948364513284","8601370762953270002",RQ0101,50.000000,4,3,rq_sjlx_1,,3914,2026-02-06 13:46:47.281,3914,2026-02-06 13:46:47.281,1,1,1,"2019648948364513282",2,0.000,0.000,,
"2019648948410650627","8601370763172120001",RQ0101,20.000000,2,3,rq_sjlx_1,,3914,2026-02-06 13:46:47.283,3914,2026-02-06 13:46:47.283,1,1,1,"2019648948410650626",1,0.000,0.000,,
"2019648948410650628","8601370763172120001",RQ0101,50.000000,4,3,rq_sjlx_1,,3914,2026-02-06 13:46:47.283,3914,2026-02-06 13:46:47.283,1,1,1,"2019648948410650626",2,0.000,0.000,,
"2019648948419039234","8601370763172120002",RQ0101,20.000000,2,3,rq_sjlx_1,,3914,2026-02-06 13:46:47.283,3914,2026-02-06 13:46:47.283,1,1,1,"2019648948419039233",1,0.000,0.000,,
"2019648948419039235","8601370763172120002",RQ0101,50.000000,4,3,rq_sjlx_1,,3914,2026-02-06 13:46:47.283,3914,2026-02-06 13:46:47.283,1,1,1,"2019648948419039233",2,0.000,0.000,,
"1868915675641307140","311107223000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.563,725,2024-12-17 15:06:34.563,1,1,1,"1868915675641307138",2,,,,
"1868915675641307139","311107223000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.562,725,2024-12-17 15:06:34.562,1,1,1,"1868915675641307138",1,,,,
"1880454537391808515","91106728300000000000000000000000",RQ0101,40.000000,5,3,rq_sjlx_1,,3206,2025-01-18 11:17:53.575,3206,2025-01-18 11:17:53.575,1,1,1,"1880454537391808513",2,,,,
"1880454537391808514","91106728300000000000000000000000",RQ0101,20.000000,1,3,rq_sjlx_1,,3206,2025-01-18 11:17:53.575,3206,2025-01-18 11:17:53.575,1,1,1,"1880454537391808513",1,,,,
"2021759250216398850",LT-ARD320-08,RQ0101,80.000000,1,1,rq_sjlx_1,,3923,2026-02-12 09:32:22.383,3923,2026-02-12 09:32:22.383,1,1,1,"2021759250216398849",1,0.000,0.000,,
"2021759334131838978",LT-ARD320-12,RQ0101,80.000000,1,1,rq_sjlx_1,,3923,2026-02-12 09:32:42.389,3923,2026-02-12 09:32:42.389,1,1,1,"2021759334131838977",1,0.000,0.000,,
"2021759410346536963",LT-ARD320-13,RQ0101,80.000000,1,1,rq_sjlx_1,,3923,2026-02-12 09:33:00.560,3923,2026-02-12 09:33:00.560,1,1,1,"2021759410346536962",1,0.000,0.000,,
"2021759501836890114",LT-ARD320-15,RQ0101,80.000000,1,1,rq_sjlx_1,,3923,2026-02-12 09:33:22.376,3923,2026-02-12 09:33:22.376,1,1,1,"2021759501836890113",1,0.000,0.000,,
"2021759612117725186",LT-ARD320-18,RQ0101,80.000000,1,1,rq_sjlx_1,,3923,2026-02-12 09:33:48.667,3923,2026-02-12 09:33:48.667,1,1,1,"2021759612117725185",1,0.000,0.000,,
"1868915455029293059","311077693000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.961,725,2024-12-17 15:05:41.961,1,1,1,"1868915455029293057",2,,,,
"1868915455029293058","311077693000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.961,725,2024-12-17 15:05:41.961,1,1,1,"1868915455029293057",1,,,,
"1864526224110637059",WZGCKRBJ01-7550,RQ0101,80.000000,4,2,rq_sjlx_1,,2570,2024-12-05 12:24:27.753,2570,2024-12-05 12:24:27.753,1,1,1,"1864526224110637057",2,,,,
"1864526224110637058",WZGCKRBJ01-7550,RQ0101,20.000000,1,2,rq_sjlx_1,,2570,2024-12-05 12:24:27.753,2570,2024-12-05 12:24:27.753,1,1,1,"1864526224110637057",1,,,,
"1880454257912729604","00000000000000000863569063185540",RQ0101,40.000000,5,3,rq_sjlx_1,,3206,2025-01-18 11:16:46.952,3206,2025-01-18 11:16:46.952,1,1,1,"1880454257912729602",2,,,,
"1880454257912729603","00000000000000000863569063185540",RQ0101,20.000000,1,3,rq_sjlx_1,,3206,2025-01-18 11:16:46.951,3206,2025-01-18 11:16:46.951,1,1,1,"1880454257912729602",1,,,,
"1864183497321775107",YQ-RQ-01-0069,RQ0101,20.000000,4,3,rq_sjlx_1,,1,2024-12-04 13:42:35.325,1,2024-12-04 13:42:35.325,1,1,1,"1864183497321775105",2,,,,
"1864183497321775106",YQ-RQ-01-0069,RQ0101,0.000000,1,3,rq_sjlx_1,,1,2024-12-04 13:42:35.324,1,2024-12-04 13:42:35.324,1,1,1,"1864183497321775105",1,,,,
"1868915766049517572","318145783000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:56.138,725,2024-12-17 15:06:56.138,1,1,1,"1868915766049517570",2,,,,
"1868915766049517571","318145783000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:56.137,725,2024-12-17 15:06:56.137,1,1,1,"1868915766049517570",1,,,,
"1864181460009975812","318133853000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.584,1,2024-12-04 13:34:29.584,1,1,1,"1864181460009975810",2,,,,
"1864181460009975811","318133853000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.584,1,2024-12-04 13:34:29.584,1,1,1,"1864181460009975810",1,,,,
